Water Pump ID,Distance to Nearest Town,Population Served,Installation Year,Water Pump Age,GPS Coordinates,Functioning Status,Water Source Type_['Borehole'],Water Source Type_['Lake'],Water Source Type_['River'],Water Source Type_['Well'],Water Quality_['Clean'],Water Quality_['Contaminated'],Funder_['Oxfam'],Funder_['Red Cross'],Funder_['UNICEF'],Funder_['USAID'],Funder_['World Bank'],Payment Type_['Free'],Payment Type_['Pay per use'],Pump Type_['Hand Pump'],Pump Type_['Motorized Pump'],Pump Type_['Solar Pump']
346,0.7469911786228977,-1.1057545680176817,1.2187446573449083,-1.218744657344903,"(-23.321599935777904, 21.054284383718347)",1,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False
347,0.166841993491645,-0.7375073628558495,-1.0506303552088285,1.0506303552088339,"(-18.71251660597345, 23.817492814751283)",0,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
348,-2.226273395174772,-0.7375073628558495,0.8783384054618477,-0.8783384054618425,"(-21.819722082533243, 24.52344468822885)",0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
349,0.5294352341986779,-1.474001773179514,-0.3698178514427075,0.36981785144271273,"(-17.545664620294186, 23.81888310804824)",0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False
4102,-1.5736055619021128,-0.7375073628558495,-1.3910366070918891,1.3910366070918943,"(-22.177784671893342, 28.34948875295244)",1,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
350,1.182103067471337,0.7354814577914799,1.5591509092279687,-1.5591509092279636,"(-22.439126432399256, 22.412496398072676)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
351,-0.848419080488047,-1.474001773179514,1.2187446573449083,-1.218744657344903,"(-21.25182605122694, 26.299656295760705)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
352,-1.5736055619021128,0.7354814577914799,0.19752590169572667,-0.19752590169572143,"(-19.62458113238903, 26.855139369430802)",1,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
353,0.38439793791586474,1.4719758681151445,1.445682158600282,-1.4456821586002766,"(-22.93199095860777, 28.262951314352147)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
355,-0.4858258397810142,-0.7375073628558495,-0.9371616045811417,0.937161604581147,"(-21.259788863395872, 24.63454324290727)",1,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False
356,-1.0659750249122668,1.8402230732769769,1.3322134079725951,-1.3322134079725898,"(-20.493858587982757, 21.85921389085082)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
357,0.38439793791586474,1.4719758681151445,-1.7314428589749495,1.7314428589749549,"(-19.80044231826232, 28.695058968909247)",0,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
358,0.166841993491645,-0.0010129525321847855,-0.25634910081502066,0.25634910081502593,"(-17.835799268643804, 26.160621279991318)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True
359,-0.848419080488047,0.7354814577914799,0.8783384054618477,-0.8783384054618425,"(-19.85332739577474, 23.7021804252706)",0,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
4103,-0.7759004323466405,-1.1057545680176817,-1.504505357719576,1.504505357719581,"(-20.858808334233682, 26.809589028438424)",0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
360,0.021804697208831835,-0.0010129525321847855,-1.6179741083472627,1.617974108347268,"(-19.98921238095964, 22.246295492716452)",1,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False
361,0.38439793791586474,-0.0010129525321847855,-0.14288035018733383,0.14288035018733908,"(-20.47516766588198, 26.93746776959109)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
362,1.8347709007439963,2.208470278438809,1.1052759067172213,-1.1052759067172162,"(-18.91676559770414, 26.502352300590786)",0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
363,-0.12323259907398132,-2.210496183503179,-1.1640991058365153,1.1640991058365207,"(-18.228462240884898, 20.45047485657026)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
4104,-0.12323259907398132,-1.474001773179514,0.7648696548341609,-0.7648696548341556,"(-17.738480475136445, 25.882596746713773)",0,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
365,1.3271403637541501,1.8402230732769769,0.3109946523234135,-0.3109946523234083,"(-21.33774037447126, 23.2570838763233)",0,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
366,-0.9934563767708603,-0.0010129525321847855,1.5591509092279687,-1.5591509092279636,"(-23.688113470630036, 21.724075723620878)",0,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False
367,0.9645471230471173,-0.0010129525321847855,-0.25634910081502066,0.25634910081502593,"(-23.642345677767896, 26.1704478047018)",0,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
368,1.2546217156127437,-0.0010129525321847855,-0.14288035018733383,0.14288035018733908,"(-22.8447393402205, 20.303134673458377)",1,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False
369,0.9645471230471173,-0.3692601576940171,0.5379321535787872,-0.537932153578782,"(-20.092644491859442, 19.684235408562685)",1,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
370,1.1095844193299305,-1.1057545680176817,0.5379321535787872,-0.537932153578782,"(-19.72955525420092, 23.83330363068015)",0,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
371,2.1248454933096226,-0.7375073628558495,0.7648696548341609,-0.7648696548341556,"(-20.722268064611068, 19.883180075239785)",0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
372,0.31187928977445817,1.1037286629533123,-0.710224103325768,0.7102241033257732,"(-20.342694593603724, 28.28496700394555)",1,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
373,-0.5583444879224208,0.7354814577914799,1.5591509092279687,-1.5591509092279636,"(-19.580483874264694, 24.860607570817372)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
4105,0.021804697208831835,0.7354814577914799,1.445682158600282,-1.4456821586002766,"(-18.191328576181647, 19.009224309841137)",1,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
375,0.6019538823400844,1.1037286629533123,-0.029411599559647,0.029411599559652238,"(-18.39970834683513, 27.616300118965228)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
4106,0.23936064163305157,1.4719758681151445,1.5591509092279687,-1.5591509092279636,"(-18.31542840681686, 20.726093330460333)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
376,-1.5736055619021128,-0.0010129525321847855,0.08405715106803985,-0.0840571510680346,"(-17.655483128790333, 23.37164577953006)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
377,2.3424014377338422,-0.0010129525321847855,-0.029411599559647,0.029411599559652238,"(-21.269116473533874, 27.39194665029653)",1,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
378,0.8920284749057108,-0.0010129525321847855,-0.3698178514427075,0.36981785144271273,"(-23.758631004176657, 26.03224730615114)",0,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
379,0.021804697208831835,-0.3692601576940171,0.651400904206474,-0.6514009042064688,"(-21.576279912510795, 24.532126020742098)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
380,-0.7033817842052339,0.7354814577914799,-0.710224103325768,0.7102241033257732,"(-18.871817962306885, 25.85366622473469)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
381,-0.26826989535679446,-1.474001773179514,-0.48328660207039437,0.4832866020703996,"(-19.260374115906814, 19.62141696259974)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
382,-1.718642858184926,-0.3692601576940171,-1.1640991058365153,1.1640991058365207,"(-23.042930737021596, 28.727578745896515)",1,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
384,-1.1384936730536734,0.7354814577914799,-0.14288035018733383,0.14288035018733908,"(-23.278984018208277, 21.814232073875765)",0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
385,0.8920284749057108,-0.3692601576940171,-1.6179741083472627,1.617974108347268,"(-22.836220845102705, 26.786891806864666)",0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
4107,0.38439793791586474,-0.0010129525321847855,-1.2775678564642021,1.2775678564642075,"(-20.261313223060817, 21.201622450916126)",1,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
386,0.09432334535023841,-0.3692601576940171,-0.14288035018733383,0.14288035018733908,"(-18.261921894716536, 26.43319084890057)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
387,-1.8636801544677393,-0.7375073628558495,-0.3698178514427075,0.36981785144271273,"(-18.735818269303138, 24.825255539511815)",1,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
388,0.31187928977445817,-0.7375073628558495,-1.504505357719576,1.504505357719581,"(-20.877961150799614, 23.94578582081944)",1,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
389,0.021804697208831835,-0.0010129525321847855,1.5591509092279687,-1.5591509092279636,"(-18.074203560726538, 23.06174542428402)",1,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
390,-1.356049617477893,-0.0010129525321847855,-1.2775678564642021,1.2775678564642075,"(-19.984431990934773, 26.44188289543699)",0,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
391,2.052326845168216,-0.3692601576940171,-1.504505357719576,1.504505357719581,"(-20.30533586378587, 25.479668856669214)",1,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
4108,1.2546217156127437,1.1037286629533123,0.8783384054618477,-0.8783384054618425,"(-20.207168310795495, 20.068181231703374)",1,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
393,1.0370657711885238,1.4719758681151445,-0.5967553526980812,0.5967553526980864,"(-23.51280996420006, 25.117800782108976)",1,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False
394,1.1095844193299305,-0.0010129525321847855,0.19752590169572667,-0.19752590169572143,"(-20.702911367722077, 22.21339087670873)",0,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
395,0.4569165860572713,-1.1057545680176817,-0.710224103325768,0.7102241033257732,"(-23.029098557182643, 28.046094125166235)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
396,1.3996590118955567,1.8402230732769769,0.7648696548341609,-0.7648696548341556,"(-19.527643257822014, 25.07410824400826)",1,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
397,-0.34078854349820104,-1.8422489783413465,1.6726196598556555,-1.6726196598556504,"(-19.53376872194989, 22.150462992511248)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
398,0.4569165860572713,0.7354814577914799,-0.48328660207039437,0.4832866020703996,"(-18.185090917424453, 21.394590784958428)",1,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
399,1.8347709007439963,-1.1057545680176817,-1.2775678564642021,1.2775678564642075,"(-22.489874559687703, 25.22123304594106)",1,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
400,-1.4285682656192997,-0.7375073628558495,0.19752590169572667,-0.19752590169572143,"(-22.026296016091962, 28.602213575878043)",1,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False
4109,-1.718642858184926,-0.7375073628558495,-0.5967553526980812,0.5967553526980864,"(-20.784331406185377, 28.894235950764603)",0,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False
402,-1.4285682656192997,-0.0010129525321847855,-1.0506303552088285,1.0506303552088339,"(-22.018229393276712, 25.772374787042402)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
403,-0.7759004323466405,1.1037286629533123,1.6726196598556555,-1.6726196598556504,"(-23.982371916087214, 20.558048266875765)",1,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False
404,-1.2835309693364865,0.36723425262964754,0.3109946523234135,-0.3109946523234083,"(-20.921326332429448, 28.891964133833852)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
